,mgrs_tile,base_url,sensing_time,cloud_cover
1422465,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20170323T180241_N0204_R141_T13TDE_20170323T180244.SAFE,2017-03-23 18:02:44.46 UTC,35.3609
1424301,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20171011T183311_N0205_R027_T11SPB_20171011T183306.SAFE,2017-10-11 18:33:06.46 UTC,1.9417
1424566,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20171018T182351_N0205_R127_T11SPB_20171018T183048.SAFE,2017-10-18 18:30:48.96 UTC,98.5436
1425751,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20190704T025551_N0207_R032_T50RKQ_20190704T063152.SAFE,2019-07-04 03:10:37 UTC,99.8633
1426358,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20190708T173911_N0208_R098_T13TDE_20190708T211957.SAFE,2019-07-08 17:53:04 UTC,94.5942
1426667,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20160204T175252_N0201_R098_T13TDE_20160204T175251.SAFE,2016-02-04 17:52:51.46 UTC,53.7366
1426751,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20160206T183306_N0201_R127_T11SPB_20160207T053827.SAFE,2016-02-06 18:33:06.459 UTC,2.9404
1427352,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20160217T180252_N0201_R141_T13TDE_20160217T180246.SAFE,2016-02-17 18:02:46.456 UTC,63.006
1427679,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20160808T025552_N0204_R032_T50RKQ_20160808T030905.SAFE,2016-08-08 03:09:05.775 UTC,44.1692
1427836,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20160812T173912_N0204_R098_T13TDE_20160812T174720.SAFE,2016-08-12 17:47:20.727 UTC,1.4435
1429523,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20181106T025911_N0207_R032_T50RKQ_20181106T060119.SAFE,2018-11-06 03:10:27.9 UTC,90.9331
1429646,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20181102T182521_N0206_R127_T11SPB_20181102T202255.SAFE,2018-11-02 18:29:01.14 UTC,0.8609
1429828,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20181110T174541_N0207_R098_T13TDE_20181110T211714.SAFE,2018-11-10 17:52:54.18 UTC,2.4233
1430101,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20181105T183541_N0206_R027_T11SPB_20181105T204000.SAFE,2018-11-05 18:37:50.94 UTC,0.6628
1430630,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20160416T182252_N0201_R127_T11SPB_20160416T182411.SAFE,2016-04-16 18:24:11 UTC,2.6614
1431466,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20171226T030119_N0206_R032_T50RKQ_20171226T063323.SAFE,2017-12-26 03:02:05.36 UTC,15.7893
1433866,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20201120T030019_N0209_R032_T50RKQ_20201120T050736.SAFE,2020-11-20 03:10:32.818 UTC,93.4087
1434113,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20221105T025911_N0400_R032_T50RKQ_20221105T044352.SAFE,2022-11-05 03:10:36.353 UTC,99.7570246946759
1434536,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20170708T175251_N0205_R098_T13TDE_20170708T175254.SAFE,2017-07-08 17:52:54.46 UTC,31.0018
1434848,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20170704T025541_N0205_R032_T50RKQ_20170704T030444.SAFE,2017-07-04 03:04:44.62 UTC,69.9324
1435181,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20150821T180236_N0204_R141_T13TDE_20150821T180238.SAFE,2015-08-21 18:02:38 UTC,0.6866
1435208,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20150823T184326_N0204_R027_T11SPB_20150823T184329.SAFE,2015-08-23 18:43:29 UTC,12.4636
1436464,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20160318T180252_N0201_R141_T13TDE_20160318T180247.SAFE,2016-03-18 18:02:47.462 UTC,90.3548
1438833,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20160121T030022_N0201_R032_T50RKQ_20160121T030914.SAFE,2016-01-21 03:13:44.992 UTC,99.0
1438923,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20160125T174622_N0201_R098_T13TDE_20160125T174929.SAFE,2016-01-25 17:49:29.674 UTC,71.2933
1439082,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20230222T174339_N0509_R098_T13TDE_20230222T212029.SAFE,2023-02-22 17:52:59.098 UTC,99.9644653465583
1439662,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20220329T173859_N0400_R098_T13TDE_20220329T214914.SAFE,2022-03-29 17:52:57.57 UTC,99.1711909134862
1440640,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20180218T174359_N0206_R098_T13TDE_20180218T223924.SAFE,2018-02-18 17:48:24.04 UTC,30.9574
1441295,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180111T182719_N0206_R127_T11SPB_20180111T201528.SAFE,2018-01-11 18:27:20.46 UTC,1.3394
1442599,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180131T182559_N0206_R127_T11SPB_20180131T202103.SAFE,2018-01-31 18:25:58.46 UTC,88.1597
1443950,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20170815T180249_N0205_R141_T13TDE_20170815T180248.SAFE,2017-08-15 18:02:48.46 UTC,76.441
1445890,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180519T182921_N0206_R027_T11SPB_20180519T232423.SAFE,2018-05-19 18:43:52.54 UTC,55.8543
1447599,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220831T182919_N0400_R027_T11SPB_20220831T214936.SAFE,2022-08-31 18:43:55.384 UTC,3.2665964736001
1448624,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180404T182919_N0206_R027_T11SPB_20180404T203137.SAFE,2018-04-04 18:34:05.69 UTC,99.5345
1448644,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20180405T025539_N0206_R032_T50RKQ_20180405T063313.SAFE,2018-04-05 03:04:35.41 UTC,91.3794
1452507,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20230419T025529_N0509_R032_T50RKQ_20230419T053740.SAFE,2023-04-19 03:10:34.025 UTC,99.9998506972439
1453301,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20231013T175309_N0509_R141_T13TDE_20231013T194939.SAFE,2023-10-13 18:02:57.677 UTC,18.18489653319
1454899,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20180709T025551_N0206_R032_T50RKQ_20180709T055800.SAFE,2018-07-09 03:01:35.42 UTC,40.4843
1455780,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20220515T181921_N0400_R127_T11SPB_20220515T220815.SAFE,2022-05-15 18:34:03.013 UTC,6.18833049658097
1459131,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230329T182949_N0509_R027_T11SPB_20230329T214859.SAFE,2023-03-29 18:43:57.754 UTC,95.350600050389
1461988,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20230712T182921_N0509_R027_T11SPB_20230712T232425.SAFE,2023-07-12 18:43:59.521 UTC,0.0185157633761458
1463736,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20180911T173911_N0206_R098_T13TDE_20180911T224249.SAFE,2018-09-11 17:46:05.35 UTC,25.3186
1465506,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20191008T182241_N0208_R127_T11SPB_20191008T215924.SAFE,2019-10-08 18:34:00.885 UTC,0.7612
1466701,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180605T181921_N0206_R127_T11SPB_20180605T215140.SAFE,2018-06-05 18:24:24.52 UTC,48.1082
1467179,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20210513T182921_N0300_R027_T11SPB_20210513T221336.SAFE,2021-05-13 18:43:54.08 UTC,0.0337
1471174,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190225T182329_N0207_R127_T11SPB_20190225T232731.SAFE,2019-02-25 18:33:57 UTC,8.6975
1471612,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20170813T025551_N0205_R032_T50RKQ_20170813T030446.SAFE,2017-08-13 03:04:46.63 UTC,47.4402
1471955,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20170820T174911_N0205_R141_T13TDE_20170820T175932.SAFE,2017-08-20 17:59:32.61 UTC,36.2439
1472369,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20230110T182731_N0509_R127_T11SPB_20230110T202555.SAFE,2023-01-10 18:33:56.552 UTC,98.9555973603273
1472409,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20230103T183751_N0509_R027_T11SPB_20230103T202008.SAFE,2023-01-03 18:43:53.422 UTC,13.2873656459136
1474659,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20181019T175329_N0206_R141_T13TDE_20181019T212200.SAFE,2018-10-19 17:58:57.16 UTC,4.3436
1477146,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20181003T182201_N0206_R127_T11SPB_20181003T215314.SAFE,2018-10-03 18:26:55.69 UTC,40.4729
1477502,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20190614T025551_N0207_R032_T50RKQ_20190614T055620.SAFE,2019-06-14 03:10:35 UTC,22.2658
1478220,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20190601T174911_N0207_R141_T13TDE_20190601T212901.SAFE,2019-06-01 18:02:57 UTC,39.5876
1480155,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190822T173909_N0208_R098_T13TDE_20190822T211311.SAFE,2019-08-22 17:53:04.254 UTC,14.0868
1481043,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20191017T025709_N0208_R032_T50RKQ_20191017T063157.SAFE,2019-10-17 03:10:33.445 UTC,70.9378
1482811,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20160901T173902_N0204_R098_T13TDE_20160901T174728.SAFE,2016-09-01 17:47:28.55 UTC,0.3831
1482964,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20160906T182922_N0204_R027_T11SPB_20160906T183814.SAFE,2016-09-06 18:38:14.01 UTC,0.8987
1483612,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20221126T182709_N0400_R127_T11SPB_20221126T200436.SAFE,2022-11-26 18:33:57.511 UTC,78.78270476873
1484661,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20220915T183011_N0400_R027_T11SPB_20220915T221906.SAFE,2022-09-15 18:44:03.751 UTC,29.4464557133909
1485439,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20220913T174931_N0400_R141_T13TDE_20220913T224846.SAFE,2022-09-13 18:03:05.456 UTC,26.4815909701693
1486784,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20200604T181931_N0209_R127_T11SPB_20200604T215733.SAFE,2020-06-04 18:34:04.657 UTC,6.1308
1488748,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180926T183121_N0206_R027_T11SPB_20180927T000603.SAFE,2018-09-26 18:42:17.68 UTC,1.1681
1489309,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230525T181919_N0509_R127_T11SPB_20230525T201813.SAFE,2023-05-25 18:34:03.127 UTC,53.6682194153304
1491215,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20211007T182241_N0301_R127_T11SPB_20211007T203317.SAFE,2021-10-07 18:34:03.483 UTC,77.3457
1493801,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20181128T175659_N0207_R141_T13TDE_20181128T211429.SAFE,2018-11-28 18:02:51.4 UTC,95.915
1496172,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20180624T025549_N0206_R032_T50RKQ_20180624T054523.SAFE,2018-06-24 02:59:12.71 UTC,95.9572
1500333,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180613T182919_N0206_R027_T11SPB_20180613T220000.SAFE,2018-06-13 18:37:33.33 UTC,0.7781
1500350,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20180614T025539_N0206_R032_T50RKQ_20180614T063316.SAFE,2018-06-14 03:04:29.2 UTC,99.7322
1501493,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20180629T025551_N0206_R032_T50RKQ_20180629T074346.SAFE,2018-06-29 03:07:54.23 UTC,28.5883
1503732,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20160728T182922_N0204_R027_T11SPB_20160728T183826.SAFE,2016-07-28 18:38:26.231 UTC,5.5785
1504296,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20211119T174629_N0301_R098_T13TDE_20211119T205003.SAFE,2021-11-19 17:52:56.587 UTC,8.9721
1505745,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20210729T181921_N0301_R127_T11SPB_20210729T220811.SAFE,2021-07-29 18:34:01.667 UTC,29.0288
1507778,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20191110T183611_N0208_R027_T11SPB_20191110T202534.SAFE,2019-11-10 18:43:56.758 UTC,0.8942
1508354,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180401T181919_N0206_R127_T11SPB_20180401T215241.SAFE,2018-04-01 18:32:15.74 UTC,58.2464
1508495,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20180410T025541_N0206_R032_T50RKQ_20180411T085400.SAFE,2018-04-10 03:04:02.34 UTC,11.3372
1509690,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180429T182921_N0206_R027_T11SPB_20180429T220558.SAFE,2018-04-29 18:41:39.05 UTC,3.2206
1509881,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190426T181929_N0207_R127_T11SPB_20190426T214457.SAFE,2019-04-26 18:34:05 UTC,0.6826
1512953,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20200205T182531_N0209_R127_T11SPB_20200205T201852.SAFE,2020-02-05 18:33:49.916 UTC,18.9876
1513337,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20200206T175521_N0209_R141_T13TDE_20200206T212547.SAFE,2020-02-06 18:02:47.234 UTC,94.2923
1517626,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20221015T174259_N0400_R098_T13TDE_20221015T212500.SAFE,2022-10-15 17:52:58.301 UTC,25.4678629335325
1518816,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20210903T174909_N0301_R141_T13TDE_20210903T213728.SAFE,2021-09-03 18:02:51.913 UTC,52.1251
1521027,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20180204T025919_N0206_R032_T50RKQ_20180204T081751.SAFE,2018-02-04 03:08:16.62 UTC,79.0184
1521493,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180210T182459_N0206_R127_T11SPB_20180210T215632.SAFE,2018-02-10 18:25:00.46 UTC,29.8265
1521701,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20180214T025819_N0206_R032_T50RKQ_20180214T072411.SAFE,2018-02-14 03:03:06.69 UTC,5.4915
1521843,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180215T182431_N0206_R127_T11SPB_20180215T215900.SAFE,2018-02-15 18:24:34.46 UTC,57.4929
1522574,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20180223T174321_N0206_R098_T13TDE_20180223T212125.SAFE,2018-02-23 17:48:57.98 UTC,11.5659
1522895,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180228T183311_N0206_R027_T11SPB_20180228T233324.SAFE,2018-02-28 18:38:43.98 UTC,8.2346
1524560,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20201026T025821_N0209_R032_T50RKQ_20201026T044802.SAFE,2020-10-26 03:10:37.511 UTC,92.2425
1525669,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20170716T174909_N0205_R141_T13TDE_20170716T175124.SAFE,2017-07-16 17:51:24.55 UTC,3.3962
1526327,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20170730T181921_N0205_R127_T11SPB_20170730T182910.SAFE,2017-07-30 18:29:10.53 UTC,4.1605
1526607,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20220430T181909_N0400_R127_T11SPB_20220430T203725.SAFE,2022-04-30 18:33:51.993 UTC,6.23682403177163
1529474,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20171123T175639_N0206_R141_T13TDE_20171123T211916.SAFE,2017-11-23 17:59:04.38 UTC,76.3354
1532152,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20221220T030129_N0509_R032_T50RKQ_20221220T044356.SAFE,2022-12-20 03:10:31.173 UTC,86.8039356206516
1532474,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20200408T182921_N0209_R027_T11SPB_20200409T013007.SAFE,2020-04-08 18:43:52.095 UTC,97.3963
1532578,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20200418T182921_N0209_R027_T11SPB_20200418T220809.SAFE,2020-04-18 18:43:54.765 UTC,81.4465
1532949,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20200419T025551_N0209_R032_T50RKQ_20200419T060711.SAFE,2020-04-19 03:10:32.705 UTC,89.9644
1535186,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20230504T025521_N0509_R032_T50RKQ_20230504T053659.SAFE,2023-05-04 03:10:32.557 UTC,22.267819283944
1536102,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20171014T180239_N0205_R141_T13TDE_20171014T180237.SAFE,2017-10-14 18:02:37.459 UTC,27.8412
1537972,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20230813T181919_N0509_R127_T11SPB_20230813T213450.SAFE,2023-08-13 18:34:03.968 UTC,19.4208247484249
1541541,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20211116T182631_N0301_R127_T11SPB_20211116T202110.SAFE,2021-11-16 18:33:59.016 UTC,0.009
1542152,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20211126T182711_N0301_R127_T11SPB_20211126T201810.SAFE,2021-11-26 18:33:58.317 UTC,0.5744
1542226,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20211119T183651_N0301_R027_T11SPB_20211119T202938.SAFE,2021-11-19 18:43:54.428 UTC,21.8986
1542447,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20211102T175509_N0301_R141_T13TDE_20211102T211454.SAFE,2021-11-02 18:02:56.484 UTC,97.8643
1543081,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190307T182219_N0207_R127_T11SPB_20190307T215315.SAFE,2019-03-07 18:33:55 UTC,33.4931
1544221,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190328T175049_N0207_R141_T13TDE_20190328T212226.SAFE,2019-03-28 18:02:57 UTC,81.8865
1544230,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190330T182939_N0207_R027_T11SPB_20190330T220628.SAFE,2019-03-30 18:43:56 UTC,3.7792
1545607,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20210725T174909_N0301_R141_T13TDE_20210725T210423.SAFE,2021-07-25 18:02:57.456 UTC,5.2197
1545747,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20210718T025549_N0301_R032_T50RKQ_20210718T050338.SAFE,2021-07-18 03:10:28.057 UTC,15.0823
1546048,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20210728T025549_N0301_R032_T50RKQ_20210728T064322.SAFE,2021-07-28 03:10:34.085 UTC,30.0419
1546779,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20190620T181921_N0207_R127_T11SPB_20190620T232521.SAFE,2019-06-20 18:34:04 UTC,3.4367
1546950,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190605T181929_N0207_R127_T11SPB_20190605T215915.SAFE,2019-06-05 18:34:06 UTC,6.5917
1547066,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20190620T181921_N0207_R127_T11SPB_20190620T231306.SAFE,2019-06-20 18:33:57 UTC,15.1519
1548526,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190616T174919_N0207_R141_T13TDE_20190616T212215.SAFE,2019-06-16 18:03:03 UTC,50.0901
1548927,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20190623T173909_N0207_R098_T13TDE_20190623T211035.SAFE,2019-06-23 17:53:07 UTC,86.738
1549133,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20190629T025549_N0207_R032_T50RKQ_20190629T063128.SAFE,2019-06-29 03:10:40 UTC,94.0434
1550126,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20210518T182919_N0300_R027_T11SPB_20210518T213319.SAFE,2021-05-18 18:43:53.957 UTC,0.4606
1553180,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20200112T175709_N0208_R141_T13TDE_20200112T194724.SAFE,2020-01-12 18:02:49.907 UTC,44.2105
1555120,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20200521T174909_N0209_R141_T13TDE_20200521T210822.SAFE,2020-05-21 18:02:55.804 UTC,15.414
1555944,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20200508T173859_N0209_R098_T13TDE_20200508T211310.SAFE,2020-05-08 17:52:57.155 UTC,7.7881
1556870,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20190506T181929_N0207_R127_T11SPB_20190506T215801.SAFE,2019-05-06 18:34:06 UTC,0.9845
1559179,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180802T182919_N0206_R027_T11SPB_20180802T233821.SAFE,2018-08-02 18:31:37.77 UTC,27.6712
1560138,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2B_MSIL1C_20180822T182909_N0206_R027_T11SPB_20180829T145620.SAFE,2018-08-22 18:41:11.02 UTC,2.5106
1561106,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2B_MSIL1C_20180820T174859_N0206_R141_T13TDE_20180820T215729.SAFE,2018-08-20 18:00:07.9 UTC,2.4398
1561455,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20210524T025551_N0300_R032_T50RKQ_20210524T054318.SAFE,2021-05-24 03:10:32.819 UTC,98.6946
1563334,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20180802T173901_N0206_R098_T13TDE_20180802T224132.SAFE,2018-08-02 17:52:09.96 UTC,13.1641
1564452,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2A_MSIL1C_20180818T025541_N0206_R032_T50RKQ_20180818T055235.SAFE,2018-08-18 03:01:33.41 UTC,57.9788
1564863,13TDE,gs://gcp-public-data-sentinel-2/tiles/13/T/DE/S2A_MSIL1C_20180822T173901_N0206_R098_T13TDE_20180822T224313.SAFE,2018-08-22 17:44:27.16 UTC,5.8088
1565016,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180824T181921_N0206_R127_T11SPB_20180824T234246.SAFE,2018-08-24 18:32:58.43 UTC,1.8704
1565584,50RKQ,gs://gcp-public-data-sentinel-2/tiles/50/R/KQ/S2B_MSIL1C_20180704T025549_N0206_R032_T50RKQ_20180704T055110.SAFE,2018-07-04 03:02:16.71 UTC,6.1941
1566241,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180718T183121_N0206_R027_T11SPB_20180718T234234.SAFE,2018-07-18 18:43:09.19 UTC,39.2286
1566800,11SPB,gs://gcp-public-data-sentinel-2/tiles/11/S/PB/S2A_MSIL1C_20180725T181921_N0206_R127_T11SPB_20180725T232459.SAFE,2018-07-25 18:32:31.56 UTC,1.3462
