station,valid,tmpf,dwpf,relh,feel,sknt,sped,alti,mslp,drct,ice_accretion_1hr,p01m,vsby,gust,skyc1,peak_wind_gust,snowdepth
BDU,2022-01-21 09:15,26.60,26.60,100.00,26.60,0.00,0.00,29.94,M,0.00,M,0.00,1.75,M,OVC,M,M
BDU,2022-01-21 09:35,26.60,26.60,100.00,26.60,0.00,0.00,29.94,M,0.00,M,0.00,1.50,M,OVC,M,M
BDU,2022-01-21 09:55,26.60,26.60,100.00,26.60,0.00,0.00,29.93,M,0.00,M,0.00,2.00,M,OVC,M,M
BDU,2022-01-21 10:15,26.60,26.60,100.00,26.60,0.00,0.00,29.93,M,0.00,M,0.00,1.25,M,OVC,M,M
BDU,2022-01-21 10:35,26.60,26.60,100.00,26.60,0.00,0.00,29.93,M,0.00,M,0.00,1.00,M,OVC,M,M
BDU,2022-01-21 10:55,26.60,26.60,100.00,26.60,0.00,0.00,29.93,M,0.00,M,0.00,1.00,M,OVC,M,M
BDU,2022-01-21 11:15,26.60,26.60,100.00,22.52,3.00,3.45,29.92,M,150.00,M,0.00,2.50,M,OVC,M,M
BDU,2022-01-21 11:35,26.60,26.60,100.00,26.60,0.00,0.00,29.93,M,0.00,M,0.00,3.00,M,SCT,M,M
BDU,2022-01-21 11:55,26.60,26.60,100.00,26.60,0.00,0.00,29.93,M,0.00,M,0.00,4.00,M,BKN,M,M
BDU,2022-01-21 12:15,26.60,26.60,100.00,26.60,0.00,0.00,29.94,M,0.00,M,0.00,3.00,M,SCT,M,M
BDU,2022-01-21 12:35,26.60,26.60,100.00,22.52,3.00,3.45,29.95,M,340.00,M,0.00,3.00,M,CLR,M,M
BDU,2022-01-21 12:55,26.60,26.60,100.00,26.60,0.00,0.00,29.96,M,0.00,M,0.00,3.00,M,CLR,M,M
BDU,2022-01-21 13:15,26.60,26.60,100.00,26.60,0.00,0.00,29.97,M,0.00,M,0.00,4.00,M,CLR,M,M
BDU,2022-01-21 13:35,26.60,26.60,100.00,26.60,0.00,0.00,29.99,M,0.00,M,0.00,5.00,M,CLR,M,M
BDU,2022-01-21 13:55,26.60,26.60,100.00,26.60,0.00,0.00,30.00,M,0.00,M,0.00,5.00,M,SCT,M,M
BDU,2022-01-21 14:15,26.60,26.60,100.00,26.60,0.00,0.00,30.01,M,0.00,M,0.00,5.00,M,SCT,M,M
BDU,2022-01-21 14:35,26.60,26.60,100.00,26.60,0.00,0.00,30.02,M,0.00,M,0.00,4.00,M,OVC,M,M
BDU,2022-01-21 14:55,26.60,26.60,100.00,22.52,3.00,3.45,30.02,M,190.00,M,0.00,4.00,M,OVC,M,M
BDU,2022-01-21 15:15,28.40,28.40,100.00,23.22,4.00,4.60,30.03,M,200.00,M,0.00,5.00,M,OVC,M,M
BDU,2022-01-21 15:35,28.40,28.40,100.00,24.57,3.00,3.45,30.05,M,140.00,M,0.00,5.00,M,SCT,M,M
BDU,2022-01-21 15:55,28.40,28.40,100.00,22.12,5.00,5.75,30.05,M,210.00,M,0.00,5.00,M,BKN,M,M
BDU,2022-01-21 16:15,30.20,28.40,92.92,26.63,3.00,3.45,30.06,M,230.00,M,0.00,7.00,M,OVC,M,M
BDU,2022-01-21 16:35,32.00,28.40,86.39,32.00,0.00,0.00,30.07,M,0.00,M,0.00,7.00,M,BKN,M,M
BDU,2022-01-21 16:55,30.20,28.40,92.92,30.20,0.00,0.00,30.10,M,0.00,M,0.00,5.00,M,OVC,M,M
BDU,2022-01-21 17:15,32.00,30.20,92.97,32.00,0.00,0.00,30.11,M,0.00,M,0.00,7.00,M,BKN,M,M
BDU,2022-01-21 17:35,32.00,28.40,86.39,32.00,0.00,0.00,30.14,M,0.00,M,0.00,7.00,M,SCT,M,M
BDU,2022-01-21 17:55,32.00,28.40,86.39,32.00,0.00,0.00,30.16,M,0.00,M,0.00,7.00,M,BKN,M,M
BDU,2022-01-21 18:15,32.00,28.40,86.39,32.00,0.00,0.00,30.17,M,0.00,M,0.00,7.00,M,BKN,M,M
BDU,2022-01-21 18:35,32.00,30.20,92.97,32.00,0.00,0.00,30.17,M,0.00,M,0.00,5.00,M,SCT,M,M
BDU,2022-01-21 18:55,32.00,30.20,92.97,28.69,3.00,3.45,30.17,M,190.00,M,0.00,4.00,M,BKN,M,M
BDU,2022-01-21 19:15,32.00,30.20,92.97,32.00,0.00,0.00,30.17,M,0.00,M,0.00,7.00,M,BKN,M,M
BDU,2022-01-21 19:35,32.00,30.20,92.97,28.69,3.00,3.45,30.17,M,170.00,M,0.00,1.75,M,BKN,M,M
BDU,2022-01-21 19:55,32.00,32.00,100.00,28.69,3.00,3.45,30.17,M,150.00,M,0.00,1.25,M,OVC,M,M
BDU,2022-01-21 20:15,32.00,32.00,100.00,32.00,0.00,0.00,30.17,M,0.00,M,0.00,0.75,M,BKN,M,M
BDU,2022-01-21 20:35,32.00,32.00,100.00,28.69,3.00,3.45,30.17,M,190.00,M,0.00,1.25,M,BKN,M,M
BDU,2022-01-21 20:55,32.00,32.00,100.00,28.69,3.00,3.45,30.16,M,200.00,M,0.00,1.50,M,SCT,M,M
BDU,2022-01-21 21:15,32.00,32.00,100.00,28.69,3.00,3.45,30.16,M,200.00,M,0.00,2.50,M,SCT,M,M
BDU,2022-01-21 21:35,33.80,32.00,93.03,30.75,3.00,3.45,30.17,M,190.00,M,0.00,7.00,M,SCT,M,M
BDU,2022-01-21 21:55,33.80,32.00,93.03,33.80,0.00,0.00,30.18,M,0.00,M,0.00,2.50,M,BKN,M,M
BDU,2022-01-21 22:15,33.80,32.00,93.03,33.80,0.00,0.00,30.20,M,0.00,M,0.00,2.00,M,BKN,M,M
BDU,2022-01-21 22:35,33.80,32.00,93.03,30.75,3.00,3.45,30.20,M,230.00,M,0.00,3.00,M,OVC,M,M
BDU,2022-01-21 22:55,33.80,32.00,93.03,33.80,0.00,0.00,30.21,M,0.00,M,0.00,2.00,M,OVC,M,M
BDU,2022-01-21 23:15,33.80,32.00,93.03,33.80,0.00,0.00,30.21,M,0.00,M,0.00,1.75,M,OVC,M,M
BDU,2022-01-21 23:35,33.80,33.80,100.00,30.75,3.00,3.45,30.22,M,240.00,M,0.00,7.00,M,SCT,M,M
BDU,2022-01-21 23:55,33.80,32.00,93.03,30.75,3.00,3.45,30.23,M,240.00,M,0.00,3.00,M,SCT,M,M
BDU,2022-01-22 00:15,33.80,33.80,100.00,29.52,4.00,4.60,30.23,M,240.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 00:35,33.80,32.00,93.03,30.75,3.00,3.45,30.24,M,250.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 00:55,33.80,32.00,93.03,30.75,3.00,3.45,30.26,M,220.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 01:15,33.80,32.00,93.03,33.80,0.00,0.00,30.27,M,0.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-01-22 01:35,33.80,32.00,93.03,30.75,3.00,3.45,30.28,M,360.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 01:55,33.80,32.00,93.03,28.53,5.00,5.75,30.29,M,50.00,M,0.00,5.00,M,SCT,M,M
BDU,2022-01-22 02:15,33.80,32.00,93.03,27.70,6.00,6.90,30.30,M,30.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 02:35,32.00,30.20,92.97,28.69,3.00,3.45,30.30,M,10.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-01-22 02:55,32.00,30.20,92.97,32.00,0.00,0.00,30.31,M,0.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-01-22 03:15,32.00,30.20,92.97,32.00,0.00,0.00,30.31,M,0.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-01-22 03:35,32.00,30.20,92.97,28.69,3.00,3.45,30.31,M,250.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 03:55,32.00,32.00,100.00,28.69,3.00,3.45,30.32,M,260.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 04:15,32.00,32.00,100.00,28.69,3.00,3.45,30.31,M,230.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 04:35,32.00,32.00,100.00,32.00,0.00,0.00,30.32,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 04:55,32.00,30.20,92.97,32.00,0.00,0.00,30.32,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 05:15,32.00,30.20,92.97,32.00,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 05:35,32.00,30.20,92.97,32.00,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-01-22 05:55,32.00,30.20,92.97,32.00,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-01-22 06:15,30.20,30.20,100.00,30.20,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 06:35,32.00,30.20,92.97,28.69,3.00,3.45,30.33,M,190.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 06:55,30.20,30.20,100.00,30.20,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,BKN,M,M
BDU,2022-01-22 07:15,28.40,28.40,100.00,28.40,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-01-22 07:35,28.40,28.40,100.00,28.40,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,OVC,M,M
BDU,2022-01-22 07:55,28.40,28.40,100.00,28.40,0.00,0.00,30.33,M,0.00,M,0.00,7.00,M,OVC,M,M
BDU,2022-01-22 08:15,28.40,28.40,100.00,28.40,0.00,0.00,30.33,M,0.00,M,0.00,7.00,M,SCT,M,M
BDU,2022-01-22 08:35,28.40,28.40,100.00,28.40,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 08:55,28.40,28.40,100.00,28.40,0.00,0.00,30.33,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 09:15,28.40,28.40,100.00,28.40,0.00,0.00,30.33,M,0.00,M,0.00,7.00,M,CLR,M,M
BDU,2022-01-22 09:35,26.60,26.60,100.00,26.60,0.00,0.00,30.32,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 09:55,26.60,24.80,92.80,22.52,3.00,3.45,30.31,M,180.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 10:15,26.60,26.60,100.00,19.98,5.00,5.75,30.31,M,210.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 10:35,26.60,24.80,92.80,21.11,4.00,4.60,30.30,M,220.00,M,0.00,10.00,M,SCT,M,M
BDU,2022-01-22 10:55,28.40,24.80,86.18,28.40,0.00,0.00,30.29,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 11:15,26.60,23.00,86.07,21.11,4.00,4.60,30.28,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 11:35,26.60,24.80,92.80,22.52,3.00,3.45,30.27,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 11:55,24.80,23.00,92.74,24.80,0.00,0.00,30.26,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 12:15,26.60,24.80,92.80,26.60,0.00,0.00,30.26,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 12:35,24.80,23.00,92.74,24.80,0.00,0.00,30.25,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 12:55,24.80,21.20,85.96,24.80,0.00,0.00,30.25,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 13:15,26.60,21.20,79.77,26.60,0.00,0.00,30.26,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 13:35,24.80,21.20,85.96,24.80,0.00,0.00,30.25,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 13:55,23.00,19.40,85.85,23.00,0.00,0.00,30.25,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 14:15,23.00,21.20,92.69,23.00,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 14:35,21.20,19.40,92.63,16.34,3.00,3.45,30.24,M,280.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 14:55,23.00,21.20,92.69,23.00,0.00,0.00,30.25,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 15:15,26.60,23.00,86.07,26.60,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 15:35,28.40,23.00,79.92,28.40,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 15:55,28.40,23.00,79.92,28.40,0.00,0.00,30.25,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 16:15,30.20,24.80,80.07,30.20,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 16:35,32.00,24.80,74.44,32.00,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 16:55,32.00,26.60,80.22,32.00,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 17:15,32.00,26.60,80.22,32.00,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 17:35,33.80,26.60,74.63,33.80,0.00,0.00,30.23,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 17:55,33.80,26.60,74.63,33.80,0.00,0.00,30.23,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 18:15,33.80,26.60,74.63,29.52,4.00,4.60,30.22,M,50.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 18:35,35.60,26.60,69.46,32.80,3.00,3.45,30.21,M,90.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 18:55,35.60,26.60,69.46,35.60,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 19:15,35.60,26.60,69.46,35.60,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 19:35,35.60,26.60,69.46,35.60,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 19:55,37.40,24.80,60.04,37.40,0.00,0.00,30.19,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 20:15,37.40,24.80,60.04,37.40,0.00,0.00,30.18,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 20:35,37.40,23.00,55.68,37.40,0.00,0.00,30.17,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 20:55,39.20,24.80,55.95,36.92,3.00,3.45,30.18,M,10.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 21:15,39.20,24.80,55.95,39.20,0.00,0.00,30.18,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 21:35,41.00,26.60,56.22,41.00,0.00,0.00,30.18,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 21:55,41.00,26.60,56.22,41.00,0.00,0.00,30.18,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 22:15,41.00,24.80,52.17,41.00,0.00,0.00,30.18,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 22:35,42.80,26.60,52.45,41.03,3.00,3.45,30.19,M,110.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 22:55,41.00,26.60,56.22,38.98,3.00,3.45,30.19,M,100.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 23:15,41.00,24.80,52.17,41.00,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 23:35,39.20,23.00,51.89,39.20,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-22 23:55,37.40,23.00,55.68,37.40,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 00:15,37.40,23.00,55.68,37.40,0.00,0.00,30.21,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 00:35,35.60,24.80,64.46,31.62,4.00,4.60,30.21,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 00:55,33.80,26.60,74.63,29.52,4.00,4.60,30.22,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 01:15,33.80,26.60,74.63,29.52,4.00,4.60,30.23,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 01:35,32.00,26.60,80.22,27.42,4.00,4.60,30.24,M,260.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 01:55,32.00,26.60,80.22,26.40,5.00,5.75,30.24,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 02:15,32.00,24.80,74.44,32.00,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 02:35,33.80,24.80,69.25,33.80,0.00,0.00,30.26,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 02:55,32.00,24.80,74.44,32.00,0.00,0.00,30.26,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 03:15,32.00,26.60,80.22,27.42,4.00,4.60,30.26,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 03:35,32.00,24.80,74.44,27.42,4.00,4.60,30.24,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 03:55,33.80,21.20,59.53,29.52,4.00,4.60,30.24,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 04:15,33.80,19.40,55.14,33.80,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 04:35,32.00,21.20,63.99,32.00,0.00,0.00,30.23,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 04:55,32.00,21.20,63.99,32.00,0.00,0.00,30.23,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 05:15,28.40,23.00,79.92,24.57,3.00,3.45,30.23,M,360.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 05:35,30.20,23.00,74.26,30.20,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 05:55,30.20,23.00,74.26,26.63,3.00,3.45,30.24,M,270.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 06:15,30.20,23.00,74.26,30.20,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 06:35,32.00,19.40,59.27,25.53,6.00,6.90,30.24,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 06:55,32.00,19.40,59.27,28.69,3.00,3.45,30.24,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 07:15,30.20,19.40,63.75,30.20,0.00,0.00,30.24,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 07:35,28.40,21.20,74.08,23.22,4.00,4.60,30.24,M,250.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 07:55,32.00,17.60,54.87,26.40,5.00,5.75,30.21,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 08:15,32.00,14.00,46.92,27.42,4.00,4.60,30.20,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 08:35,32.00,14.00,46.92,26.40,5.00,5.75,30.20,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 08:55,33.80,12.20,40.32,30.75,3.00,3.45,30.19,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 09:15,30.20,15.80,54.59,30.20,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 09:35,26.60,17.60,68.40,19.98,5.00,5.75,30.21,M,360.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 09:55,26.60,17.60,68.40,21.11,4.00,4.60,30.21,M,330.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 10:15,26.60,17.60,68.40,26.60,0.00,0.00,30.21,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 10:35,28.40,17.60,63.51,24.57,3.00,3.45,30.20,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 10:55,28.40,17.60,63.51,28.40,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 11:15,28.40,17.60,63.51,28.40,0.00,0.00,30.20,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 11:35,28.40,17.60,63.51,21.19,6.00,6.90,30.20,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 11:55,30.20,17.60,59.01,25.32,4.00,4.60,30.18,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 12:15,28.40,17.60,63.51,23.22,4.00,4.60,30.18,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 12:35,28.40,17.60,63.51,24.57,3.00,3.45,30.17,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 12:55,28.40,15.80,58.75,22.12,5.00,5.75,30.16,M,190.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 13:15,30.20,15.80,54.59,25.32,4.00,4.60,30.15,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 13:35,30.20,15.80,54.59,24.26,5.00,5.75,30.14,M,200.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 13:55,28.40,15.80,58.75,28.40,0.00,0.00,30.15,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 14:15,24.80,15.80,68.18,17.84,5.00,5.75,30.17,M,320.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 14:35,26.60,15.80,63.27,21.11,4.00,4.60,30.18,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 14:55,28.40,15.80,58.75,24.57,3.00,3.45,30.18,M,290.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 15:15,32.00,14.00,46.92,28.69,3.00,3.45,30.18,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 15:35,33.80,19.40,55.14,33.80,0.00,0.00,30.17,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 15:55,32.00,17.60,54.87,27.42,4.00,4.60,30.17,M,130.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 16:15,33.80,19.40,55.14,33.80,0.00,0.00,30.16,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 16:35,35.60,19.40,51.33,35.60,0.00,0.00,30.15,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 16:55,37.40,17.60,44.25,37.40,0.00,0.00,30.15,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 17:15,37.40,21.20,51.61,34.86,3.00,3.45,30.15,M,20.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 17:35,39.20,21.20,48.10,39.20,0.00,0.00,30.15,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 17:55,41.00,17.60,38.45,41.00,0.00,0.00,30.14,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 18:15,42.80,19.40,38.75,40.03,4.00,4.60,30.13,M,20.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 18:35,42.80,19.40,38.75,42.80,0.00,0.00,30.11,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 18:55,44.60,19.40,36.18,44.60,0.00,0.00,30.08,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 19:15,46.40,19.40,33.79,42.33,7.00,8.05,30.06,M,140.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 19:35,46.40,17.60,31.28,41.85,8.00,9.20,30.04,M,140.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 19:55,50.00,17.60,27.33,50.00,7.00,8.05,30.03,M,170.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 20:15,50.00,15.80,25.28,50.00,6.00,6.90,30.01,M,150.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 20:35,50.00,17.60,27.33,50.00,7.00,8.05,29.99,M,130.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 20:55,50.00,17.60,27.33,50.00,7.00,8.05,29.98,M,150.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 21:15,51.80,17.60,25.56,51.80,4.00,4.60,29.98,M,130.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 21:35,51.80,17.60,25.56,51.80,0.00,0.00,29.98,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 21:55,51.80,15.80,23.65,51.80,3.00,3.45,29.97,M,60.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 22:15,50.00,17.60,27.33,50.00,3.00,3.45,29.97,M,30.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 22:35,50.00,17.60,27.33,50.00,5.00,5.75,29.97,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 22:55,48.20,19.40,31.57,46.34,4.00,4.60,29.97,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 23:15,46.40,19.40,33.79,43.50,5.00,5.75,29.97,M,350.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 23:35,44.60,19.40,36.18,42.13,4.00,4.60,29.97,M,340.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-23 23:55,44.60,19.40,36.18,44.60,0.00,0.00,29.96,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 00:15,42.80,19.40,38.75,40.03,4.00,4.60,29.96,M,270.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 00:35,42.80,19.40,38.75,41.03,3.00,3.45,29.96,M,230.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 00:55,41.00,19.40,41.54,38.98,3.00,3.45,29.96,M,260.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 01:15,39.20,19.40,44.55,36.92,3.00,3.45,29.96,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 01:35,37.40,19.40,47.80,33.73,4.00,4.60,29.96,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 01:55,37.40,19.40,47.80,37.40,0.00,0.00,29.96,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 02:15,35.60,19.40,51.33,35.60,0.00,0.00,29.96,M,0.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 02:35,37.40,19.40,47.80,33.73,4.00,4.60,29.95,M,210.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 02:55,35.60,19.40,51.33,31.62,4.00,4.60,29.94,M,180.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 03:15,37.40,19.40,47.80,32.03,6.00,6.90,29.93,M,220.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 03:35,39.20,17.60,41.24,34.95,5.00,5.75,29.92,M,240.00,M,0.00,10.00,M,CLR,M,M
BDU,2022-01-24 03:55,35.60,19.40,51.33,35.60,0.00,0.00,29.92,M,0.00,M,0.00,10.00,M,CLR,M,M
